,naf,text
6431,79,"Services des voyagistes  Cette sous-classe comprend : les activités consistant à planifier et à mettre sur pied des voyages organisés vendus par des agences de voyage ou directement par des voyagistes. Les voyages organisés peuvent comporter un ou plusieurs ou l'ensemble des éléments suivants : • transport, • hébergement, • restauration, • visites de musées, de sites historiques ou culturels, spectacles, événements musicaux ou sportifs. "
6432,79,AUTRES SERVICES DE RÉSERVATION ET ACTIVITÉS CONNEXES
6433,79,Autres services de réservation et activités connexes
6434,79,"Z      Autres services de réservation et activités connexes Cette sous-classe comprend : les autres services de réservation liés aux voyages : • réservations pour le transport, les hôtels, les restaurants, la location de véhicules, les spectacles et les événements sportifs les services d'échange à temps partagé les activités de vente de billets pour les spectacles, les manifestations sportives et tous les autres événements de divertissement les services d'assistance aux touristes : • fourniture d'informations touristiques • activités des guides touristiques, les activités de promotion du tourisme  Cette sous-classe comprend aussi : l'activité des offices de tourisme et des syndicats d'initiative "
6435,79,"Services des voyagistes pour l'élaboration de voyages CC : - services de planification, d'élaboration et de commercialisation de voyages à forfait : • voyages à forfait pré-établi, nationaux et internationaux • voyages à forfait personnalisé pour des groupes, nationaux et internationaux. Un tel forfait comprend habituellement l'achat et la revente de services de transport de passagers et de bagages, d'hébergement, de restauration et de visites touristiques. Les voyages à forfait ainsi obtenus peuvent être vendus à des particuliers ou, en gros, à des agents de voyages ou à d'autres voyagistes. "
6436,79,Services des accompagnateurs de voyage CC : - services des accompagnateurs de voyage indépendants    
6437,79,AUTRES SERVICES DE RÉSERVATION ET SERVICES CONNEXES
6438,79,Autres services de réservation et services connexes
6439,79,Services de promotion touristique et d'information des visiteurs
6440,79,"Services de promotion touristique CC : - promotion touristique pour le compte de pays, régions ou collectivités locales "
6441,79,"Services d'information des visiteurs CC : - fourniture d'informations sur les destinations aux visiteurs et visiteurs potentiels, la préparation de brochures, etc. "
6442,79,Services des guides touristiques
6443,79,Services des guides touristiques CC : - services des guides touristiques indépendants ou fournis par des agences
6444,79,Autres services de réservation n.c.a.
6445,79,Services d'échange de périodes dans des immeubles en multipropriété CC : - services d'échange et de réservation (souvent sur la base de points) destinés aux propriétaires en multipropriété 
6446,79,Services de réservation pour des centres de conférences et de congrès et des salles d'exposition
6447,79,"Services de réservation de billets, de spectacles et de services récréatifs et autres services de réservation n.c.a. CC : - réservations de billets pour des événements, tels que des représentations théâtrales, des concerts ou des manifestations sportives    "
6448,80,"ENQUÊTES ET SÉCURITÉ Cette division comprend les services liés à la sécurité tels que les services d'enquêtes et de détectives, les services de garde et de patrouille, les services de transports de fonds, de reçus ou d'autres objets de valeur en utilisant du personnel équipé pour protéger de tels biens pendant le transport, l'exploitation de systèmes de sécurité et d'alarme électroniques tels que les dispositifs d'alarme anti-vol et d'alarme incendie, l'activité se concentrant sur la surveillance à distance de ces systèmes, mais impliquant souvent également des services de vente, d'installation et de réparation. Si ces derniers éléments sont fournis séparément, ils sont exclus de cette division et sont classés dans le commerce de détail, la construction, etc.  "
6449,80,ACTIVITÉS DE SÉCURITÉ PRIVÉE
6450,80,Activités de sécurité privée
6451,80,"Z       Activités de sécurité privée Cette sous-classe comprend la prestation d'un ou de plusieurs des services suivants : services de garde et de patrouille, services de transports de fonds (collecte et livraison d'argent), de reçus ou d'autres objets de valeur en utilisant du personnel équipé pour protéger de tels biens pendant le transport.  Cette sous-classe comprend : les services de voitures blindées les services de gardes du corps les services de détecteurs de mensonges les services de dactyloscopie les services d'agents de sécurité "
6452,80,ACTIVITÉS LIÉES AUX SYSTÈMES DE SÉCURITÉ
6453,80,Activités liées aux systèmes de sécurité
6454,80,"Z       Activités liées aux systèmes de sécurité Cette sous-classe comprend : la surveillance et la surveillance à distance de systèmes de sécurité et d'alarme électroniques tels que les dispositifs d'alarme anti-vol et d'alarme incendie, y compris leur installation et maintenance l'installation, la réparation, la réfection et l'adaptation de dispositifs de verrouillage mécaniques ou électroniques, de coffres-forts et des chambres fortes, avec, par la suite, leur surveillance ou surveillance à distance  SERVICES DE SÉCURITÉ ET D'ENQUÊTE"
6455,80,SERVICES DE SÉCURITÉ PRIVÉE
6456,80,Services de sécurité privée
6457,80,Services de sécurité privée
6458,80,"Services de transport de fonds CC : - mise à disposition de véhicules blindés et du personnel spécialisé chargé de prendre possession, de protéger pendant le transport et de livrer des fonds, recettes et autres valeurs : • collecte et livraison de fonds auprès d'établissements bancaires • transfert de valeurs mobilières "
6459,80,"Services de gardiennage CC : - services de protection fournis par du personnel recruté spécialement pour assurer la sécurité des personnes ou de bâtiments privés, commerciaux ou industriels, c'est-à-dire les protéger contre le feu, le vol, le vandalisme ou toute intrusion : • services d'agents de sécurité • vigiles • gardes du corps • chiens de garde • surveillance des zones de stationnement • contrôle des accès"
6460,80,Autres services de sécurité CC : -   formation des chiens de garde services de détecteurs de mensonges services de dactyloscopie déchiquetage d'informations sur tout support à des fins de sécurité  
6461,80,SERVICES DE SYSTÈMES DE SÉCURITÉ
6462,80,Services de systèmes de sécurité
6463,80,Services de systèmes de sécurité
6464,80,"Services de systèmes de sécurité CC : - services de surveillance et de maintenance des appareillages des systèmes de sécurité (par exemple, les avertisseurs d'incendie ou d'effraction) ; ces services consistent à recevoir les signaux d'alarme, à confirmer ou à vérifier que tous les systèmes fonctionnent correctement et à aiguiller les policiers, les sapeurs-pompiers ou toute autre partie désignée CA : - services de télésurveillance"
